"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"A_Brickset_user","2004-03-03T15:11:27Z","The Shadow Knows...","This is an ok set.  It comes with two horse riders- the highlight of the set.  The dragon cage seems a little silly to me and the castle part is just a big platform.  The cavern part of the set is huge- a plus in my estimation.  I think that the set would have done better if it had been a hidden outpost.  The set was not worth the money when it first came out, but if it could be found at a cheap price snap it up!  And remember... Crime does not pay!!!",FALSE,4,0,0,0,0
"A_Brickset_user","2004-09-06T15:53:53Z","A strange castle...","I'm happy to own this set, because I currently only got two castle sets. I dislike the design of this set, and it's too &quot;magical&quot; and too unnatural. I don't like the dragon and the wizard. But beyond that it's very good. It contains three &quot;real&quot; knights, two of them on horses. The box design is not too bad, but it's mostly orange. This set also got some interesting parts like the stairs.

What's not good:
* too &quot;magical&quot; and too unnatural
* A &quot;depressing&quot; design unlike the older castle themes...

The good:
* Some cool parts
* fun to play with",FALSE,4,0,0,0,0
"A_Brickset_user","2004-11-28T14:08:00Z","Excellent","...this is a very good set, no traps like the biggest dragon set or Ninja sets but it has some really cool pieces (spiral staircase, castle floor, cave, dragon, doors). The only problem is that the staircase starts off accessible to enemies. It could have used another fig too.",FALSE,5,0,0,0,0
"A_Brickset_user","2005-04-19T03:06:56Z","Sweet memory of my childhood","I got this set when I was 12 yr back in 1993. This is my first castle set. 

It has quite a number of minifigs. I really like the wizard and his fluorecent thing. The clothing of the minifigs is what i like the most.

Play on.",FALSE,4,0,0,0,0
"A_Brickset_user","2007-06-09T10:55:33.717Z","Good set!","Dragon knight castle (fire breathing fortress)was the first big castle i ever bought but this one its my first lego set ever! i bought it back in 1993 and i think its a very good set,the building is good and the minifigures is the best thing from this set. You get a dragon, 2 horses (1 with flag and mask),soldier, the general and Merlin.

However the low point is that the floor plate is way too small, when you get so many minifigures LEGO should at least give us a larger plate, here there's almost no space for the 2 horses.",FALSE,5,0,0,0,0
"Novelty","2007-05-05T15:01:19.513Z","Dragon's Nest","The surprising thing is that this set is so good despite the fact that it is built from BURPs.  The structure looks interesting, but what is nifty about it is that built into the structure are various castle bits and stairs to suggest that the cave is not just a natural one but is man-made.  The looks seems a bit weird, but is perfect for a cave/castle combo.  And the set comes with the obligatory dragon, a knight and a few soldiers for fun.",FALSE,5,0,0,0,0
"legotrainfan","2007-10-19T11:07:24.873Z","Many rock bricks","In this set you will find many rock bricks, which I find very cool. The staircase is also great. What you also get are two fully armed knights with their horses; but only one of the knights has a cape. You also get a big dragon flag, a soldier with a crossbow and a treasure chest. 

This set is not realistic. It comes with a dragon and a wizard. So if you want to have knights and castles that depict medieval life better, sets from the Dragon Knights series cannot be recommended. But some just like it unrealistic and magical! 

Next to the big dragon cave, there is another little cave. You cannot see it. A rock piece hides its entrance. There you can hide your minifigs from enemies. The two caves are connected by two brown doors (1x3x6 with circle top). So your minifigs can go from one cave to the other.

What I do not like about this set is that the brown ladders on its right lead to nowhere. Send a knight up the two ladders and he'll have a bush in front of him. What's the sense of having ladders there? And the staircase is unproctected. There aren't any hidden traps.  ",FALSE,4,0,0,0,0
"legoman4694","2008-05-20T19:48:42.187Z","nice way to get rocks"," what stands out most to me was that this set looks very hidden due to its numerous rocks in cool tree. its like a mountain with a big cage. there is a secreat passage which is way cool and it comes with 2 flags and 4 figures, a dragon and 2 horses. the base plate should have been bigger but you can just use a bigger board and build off of that. there is a very rickety ladder and a spirel staircase which are very cool. the cape is cool because it has only 1 hole instead of 2 which makes easier to put on. the design is very good and get it id you want a lot of rock pieces.",FALSE,5,0,0,0,0
"AETerry","2011-01-23T01:36:35.717Z","Dragon's Den Review","<p>I know I snapped this set up as it was part of Dragon Knights and it was the introduction of Wizards and Dragons, moving Lego's Castle themes to having more a fantasy feel.</p>
<p>&nbsp;</p>
<p>It's not a bad set. Modest size. Much of the structure is meant to look like a natural formation of rocks with some man-made features added to it. Such as the bars that come down on either side of the cave to trap or cage the dragon. There's stairs leading upwards to a look out post area.</p>
<p>&nbsp;</p>
<p>You can't beat 4 minifigures, 2 horses and a dragon. There was plenty of good fun to be had with this set, but nothing that makes it really stand out over other Castle sets aside from it's Dragon and this is the cave where it hides out at.</p>",TRUE,3,4,4,4,4
"Harmonious_Building","2012-04-08T08:49:32.933Z","Enter the dragon's den.","Say what you will about 1993's Dragon Knights, but you cannot fault LEGO for attempting something new. Nearly every set in this lineup has something unique to offer; so unique, even, that these efforts have not been replicated in any other Castle lineup since (as of the time of me writing this review, of course). That's not to say that the execution of these innovations was perfect, but I think that the charm that these dragon hunters have to offer more than makes up for any deficiencies. <br><br>Dark Dragon's Den is a perfect example of a unique Castle idea that could have perhaps used a little tweaking. Obviously, it's not really a castle of much of a fort of any kind, but instead a sort of ragtag outpost built on top of a highly naturalistic rock formation. Eschewing the use of a raised baseplate, Dark Dragon's Den instead opts for liberal use of BURPs (""big ugly rock pieces"") to create a cavernous home for the subtheme's titular dragon, who was awesome at the time and is still cool today (my dragon is fortunately still in very good condition and has therefore been subsumed into my Kingdoms' Dragon Knights display, and he fits in perfectly). Top it off with a generous dollop of Minifigs - including not one but two Dragon Knight ""captains"" plus a wizard - and you've got yourself a winning set.<br><br>Let's first talk about the pros of this set. I absolutely love the highly naturalistic setting of this set, and this may just be the only set - other than Dwarves' Mine (<a href=""http://brickset.com/detail/?set=7036-1"">7036</a>), perhaps - where the use of BURPs is not only acceptable but beneficial. Unlike the cloistered feeling that one gets from Dragon Wagon (<a href=""http://brickset.com/detail/?set=6056-1"">6056</a>), which is cloistered for obvious reasons, there's plenty of space for the dragon to move around inside his cave, which I suppose I understand has been built over by the Dragon Knights. A side entrance for the Minifigs has been cut out in the form of a BURP on a rotating Technic piece, presumably for easy access. The little plant decorations adorning the cave are aesthetically brilliant, a very strong reminder that this is most definitely a cave that the humans found out in the wilderness and decided to colonise. <br><br>It is, in fact, the tower resting on top of the cave that is perhaps the weakest part of this set, although I suppose it can be argued that the Dragon Knights do seem to maintain a sort of ramshackle aesthetic that suggests that they cobbled together their buildings and vehicles very quickly. Certainly, Fire Breathing Fortress (<a href=""http://brickset.com/detail/?set=6082-1"">6082</a>) gives off this impression of being exactly that, at least to me. The chaotic feeling is both a plus and a minus for me: it's a plus in the sense that it's so different from all other Castle designs and therefore unique, but a minus in the sense that I think it could have been executed a little better. The Fabuland-ish curving stairs leading up to the awkwardly-shaped tower just seem scary; then again, this could have been exactly the point that LEGO was trying to convey.<br><br>Overall, though, this set looks great on display and is lots of fun to play with too, if you are so inclined. This set plus Dragon Wagon are pretty much all the essentials you need to create a cadre of dragon hunters for your fantasy world. I was hoping that 2011's Dragon Knights would get a more fleshed out treatment, i.e. a possible remake of something like this, but I guess it was not to be. <br>",TRUE,5,3,3,5,4
