"author","datePosted","title","review","HTML","overall","parts","buildingExperience","playability","valueForMoney"
"nachoswolf","2011-02-09T09:09:01.853Z","Donald Duck & Co gift in Norway.","Well, I got this in Disney's 'Donald Duck &amp; Co' comic in Norway, of course, since it's just one figure and a katana it's not much of a set. Just one note: the katana is not like on the picture, it's the new mold (square handguard and shorter).",FALSE,3,2,1,2,3
